event_id,event_date,course_name,PLAYER_ID,PLAYER,finish_position,made_cut,winner,finish_position_num,finish_status
2023_valero_texas_open,2023-04-02,TPC San Antonio (Oaks Course),player_chandler_phillips,Chandler Phillips,T64,1,0,64.0,T
2023_valero_texas_open,2023-04-02,TPC San Antonio (Oaks Course),player_justin_lower,Justin Lower,70,1,0,70.0,FIN
2023_valero_texas_open,2023-04-02,TPC San Antonio (Oaks Course),player_kyle_stanley,Kyle Stanley,71,1,0,71.0,FIN
2023_valero_texas_open,2023-04-02,TPC San Antonio (Oaks Course),player_russell_knox,Russell Knox,CUT,0,0,,CUT
2023_valero_texas_open,2023-04-02,TPC San Antonio (Oaks Course),player_ben_taylor,Ben Taylor,CUT,0,0,,CUT
2023_valero_texas_open,2023-04-02,TPC San Antonio (Oaks Course),player_ben_griffin,Ben Griffin,CUT,0,0,,CUT
2023_valero_texas_open,2023-04-02,TPC San Antonio (Oaks Course),player_callum_tarren,Callum Tarren,CUT,0,0,,CUT
2023_valero_texas_open,2023-04-02,TPC San Antonio (Oaks Course),player_troy_merritt,Troy Merritt,CUT,0,0,,CUT
2023_valero_texas_open,2023-04-02,TPC San Antonio (Oaks Course),player_chad_ramey,Chad Ramey,CUT,0,0,,CUT
2023_valero_texas_open,2023-04-02,TPC San Antonio (Oaks Course),player_tyrrell_hatton,Tyrrell Hatton,CUT,0,0,,CUT
2023_valero_texas_open,2023-04-02,TPC San Antonio (Oaks Course),player_greyson_sigg,Greyson Sigg,CUT,0,0,,CUT
2023_valero_texas_open,2023-04-02,TPC San Antonio (Oaks Course),player_zecheng_dou,Zecheng Dou,CUT,0,0,,CUT
2023_valero_texas_open,2023-04-02,TPC San Antonio (Oaks Course),player_ryan_moore,Ryan Moore,CUT,0,0,,CUT
2023_valero_texas_open,2023-04-02,TPC San Antonio (Oaks Course),player_nick_watney,Nick Watney,CUT,0,0,,CUT
2023_valero_texas_open,2023-04-02,TPC San Antonio (Oaks Course),player_joseph_bramlett,Joseph Bramlett,CUT,0,0,,CUT
2023_valero_texas_open,2023-04-02,TPC San Antonio (Oaks Course),player_hank_lebioda,Hank Lebioda,CUT,0,0,,CUT
2023_valero_texas_open,2023-04-02,TPC San Antonio (Oaks Course),player_brian_stuard,Brian Stuard,CUT,0,0,,CUT
2023_valero_texas_open,2023-04-02,TPC San Antonio (Oaks Course),player_adam_schenk,Adam Schenk,CUT,0,0,,CUT
2023_valero_texas_open,2023-04-02,TPC San Antonio (Oaks Course),player_trevor_cone,Trevor Cone,CUT,0,0,,CUT
2023_valero_texas_open,2023-04-02,TPC San Antonio (Oaks Course),player_taylor_pendrith,Taylor Pendrith,CUT,0,0,,CUT
2023_valero_texas_open,2023-04-02,TPC San Antonio (Oaks Course),player_cameron_champ,Cameron Champ,CUT,0,0,,CUT
2023_valero_texas_open,2023-04-02,TPC San Antonio (Oaks Course),player_cam_davis,Cam Davis,CUT,0,0,,CUT
2023_valero_texas_open,2023-04-02,TPC San Antonio (Oaks Course),player_jim_herman,Jim Herman,CUT,0,0,,CUT
2023_valero_texas_open,2023-04-02,TPC San Antonio (Oaks Course),player_doug_ghim,Doug Ghim,CUT,0,0,,CUT
2023_valero_texas_open,2023-04-02,TPC San Antonio (Oaks Course),player_max_mcgreevy,Max McGreevy,CUT,0,0,,CUT
2023_valero_texas_open,2023-04-02,TPC San Antonio (Oaks Course),player_stewart_cink,Stewart Cink,CUT,0,0,,CUT
2023_valero_texas_open,2023-04-02,TPC San Antonio (Oaks Course),player_andrew_landry,Andrew Landry,CUT,0,0,,CUT
2023_valero_texas_open,2023-04-02,TPC San Antonio (Oaks Course),player_doc_redman,Doc Redman,CUT,0,0,,CUT
2023_valero_texas_open,2023-04-02,TPC San Antonio (Oaks Course),player_carl_yuan,Carl Yuan,CUT,0,0,,CUT
2023_valero_texas_open,2023-04-02,TPC San Antonio (Oaks Course),player_brent_grant,Brent Grant,CUT,0,0,,CUT
2023_valero_texas_open,2023-04-02,TPC San Antonio (Oaks Course),player_ryan_armour,Ryan Armour,CUT,0,0,,CUT
2023_valero_texas_open,2023-04-02,TPC San Antonio (Oaks Course),player_austin_smotherman,Austin Smotherman,CUT,0,0,,CUT
2023_valero_texas_open,2023-04-02,TPC San Antonio (Oaks Course),player_paul_haley_ii,Paul Haley II,CUT,0,0,,CUT
2023_valero_texas_open,2023-04-02,TPC San Antonio (Oaks Course),player_kevin_roy,Kevin Roy,CUT,0,0,,CUT
2023_valero_texas_open,2023-04-02,TPC San Antonio (Oaks Course),player_peter_lansburgh,Peter Lansburgh,CUT,0,0,,CUT
2023_valero_texas_open,2023-04-02,TPC San Antonio (Oaks Course),player_jesse_mueller,Jesse Mueller,CUT,0,0,,CUT
2023_valero_texas_open,2023-04-02,TPC San Antonio (Oaks Course),player_harrison_endycott,Harrison Endycott,CUT,0,0,,CUT
2023_valero_texas_open,2023-04-02,TPC San Antonio (Oaks Course),player_alex_smalley,Alex Smalley,CUT,0,0,,CUT
2023_valero_texas_open,2023-04-02,TPC San Antonio (Oaks Course),player_ryan_palmer,Ryan Palmer,CUT,0,0,,CUT
2023_valero_texas_open,2023-04-02,TPC San Antonio (Oaks Course),player_scott_piercy,Scott Piercy,CUT,0,0,,CUT
2023_valero_texas_open,2023-04-02,TPC San Antonio (Oaks Course),player_peter_kuest,Peter Kuest,CUT,0,0,,CUT
2023_valero_texas_open,2023-04-02,TPC San Antonio (Oaks Course),player_austin_eckroat,Austin Eckroat,CUT,0,0,,CUT
2023_valero_texas_open,2023-04-02,TPC San Antonio (Oaks Course),player_will_gordon,Will Gordon,CUT,0,0,,CUT
2023_valero_texas_open,2023-04-02,TPC San Antonio (Oaks Course),player_matt_nesmith,Matt NeSmith,CUT,0,0,,CUT
2023_valero_texas_open,2023-04-02,TPC San Antonio (Oaks Course),player_kyle_westmoreland,Kyle Westmoreland,CUT,0,0,,CUT
2023_valero_texas_open,2023-04-02,TPC San Antonio (Oaks Course),player_scott_harrington,Scott Harrington,CUT,0,0,,CUT
2023_valero_texas_open,2023-04-02,TPC San Antonio (Oaks Course),player_nate_lashley,Nate Lashley,CUT,0,0,,CUT
2023_valero_texas_open,2023-04-02,TPC San Antonio (Oaks Course),player_richy_werenski,Richy Werenski,CUT,0,0,,CUT
2023_valero_texas_open,2023-04-02,TPC San Antonio (Oaks Course),player_kazuki_higa,Kazuki Higa,CUT,0,0,,CUT
2023_valero_texas_open,2023-04-02,TPC San Antonio (Oaks Course),player_carson_young,Carson Young,CUT,0,0,,CUT
2023_valero_texas_open,2023-04-02,TPC San Antonio (Oaks Course),player_ricky_barnes,Ricky Barnes,CUT,0,0,,CUT
2023_valero_texas_open,2023-04-02,TPC San Antonio (Oaks Course),player_mark_hubbard,Mark Hubbard,CUT,0,0,,CUT
2023_valero_texas_open,2023-04-02,TPC San Antonio (Oaks Course),player_j_b_holmes,J.B. Holmes,CUT,0,0,,CUT
2023_valero_texas_open,2023-04-02,TPC San Antonio (Oaks Course),player_matthias_schwab,Matthias Schwab,CUT,0,0,,CUT
2023_valero_texas_open,2023-04-02,TPC San Antonio (Oaks Course),player_ryan_fox,Ryan Fox,CUT,0,0,,CUT
2023_valero_texas_open,2023-04-02,TPC San Antonio (Oaks Course),player_martin_laird,Martin Laird,CUT,0,0,,CUT
2023_valero_texas_open,2023-04-02,TPC San Antonio (Oaks Course),player_trey_mullinax,Trey Mullinax,CUT,0,0,,CUT
2023_valero_texas_open,2023-04-02,TPC San Antonio (Oaks Course),player_erik_van_rooyen,Erik van Rooyen,CUT,0,0,,CUT
2023_valero_texas_open,2023-04-02,TPC San Antonio (Oaks Course),player_austin_cook,Austin Cook,CUT,0,0,,CUT
2023_valero_texas_open,2023-04-02,TPC San Antonio (Oaks Course),player_zac_blair,Zac Blair,CUT,0,0,,CUT
2023_valero_texas_open,2023-04-02,TPC San Antonio (Oaks Course),player_kevin_tway,Kevin Tway,CUT,0,0,,CUT
2023_valero_texas_open,2023-04-02,TPC San Antonio (Oaks Course),player_kelly_kraft,Kelly Kraft,CUT,0,0,,CUT
2023_valero_texas_open,2023-04-02,TPC San Antonio (Oaks Course),player_adam_long,Adam Long,CUT,0,0,,CUT
2023_valero_texas_open,2023-04-02,TPC San Antonio (Oaks Course),player_jj_wood,JJ Wood,CUT,0,0,,CUT
2023_valero_texas_open,2023-04-02,TPC San Antonio (Oaks Course),player_francesco_molinari,Francesco Molinari,CUT,0,0,,CUT
2023_valero_texas_open,2023-04-02,TPC San Antonio (Oaks Course),player_austen_truslow,Austen Truslow,CUT,0,0,,CUT
2023_valero_texas_open,2023-04-02,TPC San Antonio (Oaks Course),player_james_hahn,James Hahn,CUT,0,0,,CUT
2023_valero_texas_open,2023-04-02,TPC San Antonio (Oaks Course),player_kramer_hickok,Kramer Hickok,CUT,0,0,,CUT
2023_valero_texas_open,2023-04-02,TPC San Antonio (Oaks Course),player_david_carey,David Carey,CUT,0,0,,CUT
2023_valero_texas_open,2023-04-02,TPC San Antonio (Oaks Course),player_dylan_frittelli,Dylan Frittelli,CUT,0,0,,CUT
2023_valero_texas_open,2023-04-02,TPC San Antonio (Oaks Course),player_davis_riley,Davis Riley,WD,0,0,,WD
2023_valero_texas_open,2023-04-02,TPC San Antonio (Oaks Course),player_michael_gligic,Michael Gligic,WD,0,0,,WD
2023_valero_texas_open,2023-04-02,TPC San Antonio (Oaks Course),player_davis_love_iii,Davis Love III,WD,0,0,,WD
2023_valero_texas_open,2023-04-02,TPC San Antonio (Oaks Course),player_brandon_matthews,Brandon Matthews,WD,0,0,,WD
2023_masters,2023-04-09,Augusta National Golf Club,player_jon_rahm,Jon Rahm,1,1,1,1.0,FIN
2023_masters,2023-04-09,Augusta National Golf Club,player_phil_mickelson,Phil Mickelson,T2,1,0,2.0,T
2023_masters,2023-04-09,Augusta National Golf Club,player_brooks_koepka,Brooks Koepka,T2,1,0,2.0,T
2023_masters,2023-04-09,Augusta National Golf Club,player_jordan_spieth,Jordan Spieth,T4,1,0,4.0,T
2023_masters,2023-04-09,Augusta National Golf Club,player_patrick_reed,Patrick Reed,T4,1,0,4.0,T
2023_masters,2023-04-09,Augusta National Golf Club,player_russell_henley,Russell Henley,T4,1,0,4.0,T
2023_masters,2023-04-09,Augusta National Golf Club,player_cameron_young,Cameron Young,T7,1,0,7.0,T
2023_masters,2023-04-09,Augusta National Golf Club,player_viktor_hovland,Viktor Hovland,T7,1,0,7.0,T
2023_masters,2023-04-09,Augusta National Golf Club,player_sahith_theegala,Sahith Theegala,9,1,0,9.0,FIN
2023_masters,2023-04-09,Augusta National Golf Club,player_matt_fitzpatrick,Matt Fitzpatrick,T10,1,0,10.0,T
2023_masters,2023-04-09,Augusta National Golf Club,player_scottie_scheffler,Scottie Scheffler,T10,1,0,10.0,T
2023_masters,2023-04-09,Augusta National Golf Club,player_xander_schauffele,Xander Schauffele,T10,1,0,10.0,T
2023_masters,2023-04-09,Augusta National Golf Club,player_collin_morikawa,Collin Morikawa,T10,1,0,10.0,T
2023_masters,2023-04-09,Augusta National Golf Club,player_gary_woodland,Gary Woodland,T14,1,0,14.0,T
2023_masters,2023-04-09,Augusta National Golf Club,player_patrick_cantlay,Patrick Cantlay,T14,1,0,14.0,T
2023_masters,2023-04-09,Augusta National Golf Club,player_tom_kim,Tom Kim,T16,1,0,16.0,T
2023_masters,2023-04-09,Augusta National Golf Club,player_sungjae_im,Sungjae Im,T16,1,0,16.0,T
2023_masters,2023-04-09,Augusta National Golf Club,player_joaquin_niemann,Joaquin Niemann,T16,1,0,16.0,T
2023_masters,2023-04-09,Augusta National Golf Club,player_shane_lowry,Shane Lowry,T16,1,0,16.0,T
2023_masters,2023-04-09,Augusta National Golf Club,player_justin_rose,Justin Rose,T16,1,0,16.0,T
2023_masters,2023-04-09,Augusta National Golf Club,player_sam_bennett,Sam Bennett,T16,1,0,16.0,T
2023_masters,2023-04-09,Augusta National Golf Club,player_hideki_matsuyama,Hideki Matsuyama,T16,1,0,16.0,T
2023_masters,2023-04-09,Augusta National Golf Club,player_keegan_bradley,Keegan Bradley,T23,1,0,23.0,T
2023_masters,2023-04-09,Augusta National Golf Club,player_chris_kirk,Chris Kirk,T23,1,0,23.0,T
2023_masters,2023-04-09,Augusta National Golf Club,player_k_h_lee,K.H. Lee,T23,1,0,23.0,T
2023_masters,2023-04-09,Augusta National Golf Club,player_tony_finau,Tony Finau,T26,1,0,26.0,T
2023_masters,2023-04-09,Augusta National Golf Club,player_scott_stallings,Scott Stallings,T26,1,0,26.0,T
2023_masters,2023-04-09,Augusta National Golf Club,player_ryan_fox,Ryan Fox,T26,1,0,26.0,T
2023_masters,2023-04-09,Augusta National Golf Club,player_sam_burns,Sam Burns,T29,1,0,29.0,T
2023_masters,2023-04-09,Augusta National Golf Club,player_si_woo_kim,Si Woo Kim,T29,1,0,29.0,T
2023_masters,2023-04-09,Augusta National Golf Club,player_harold_varner_iii,Harold Varner III,T29,1,0,29.0,T
2023_masters,2023-04-09,Augusta National Golf Club,player_mackenzie_hughes,Mackenzie Hughes,T29,1,0,29.0,T
2023_masters,2023-04-09,Augusta National Golf Club,player_tommy_fleetwood,Tommy Fleetwood,33,1,0,33.0,FIN
2023_masters,2023-04-09,Augusta National Golf Club,player_tyrrell_hatton,Tyrrell Hatton,T34,1,0,34.0,T
2023_masters,2023-04-09,Augusta National Golf Club,player_cameron_smith,Cameron Smith,T34,1,0,34.0,T
2023_masters,2023-04-09,Augusta National Golf Club,player_zach_johnson,Zach Johnson,T34,1,0,34.0,T
2023_masters,2023-04-09,Augusta National Golf Club,player_talor_gooch,Talor Gooch,T34,1,0,34.0,T
2023_masters,2023-04-09,Augusta National Golf Club,player_j_t_poston,J.T. Poston,T34,1,0,34.0,T
2023_masters,2023-04-09,Augusta National Golf Club,player_taylor_moore,Taylor Moore,T39,1,0,39.0,T
2023_masters,2023-04-09,Augusta National Golf Club,player_abraham_ancer,Abraham Ancer,T39,1,0,39.0,T
2023_masters,2023-04-09,Augusta National Golf Club,player_adam_scott,Adam Scott,T39,1,0,39.0,T
2023_masters,2023-04-09,Augusta National Golf Club,player_jason_day,Jason Day,T39,1,0,39.0,T
2023_masters,2023-04-09,Augusta National Golf Club,player_max_homa,Max Homa,T43,1,0,43.0,T
2023_masters,2023-04-09,Augusta National Golf Club,player_harris_english,Harris English,T43,1,0,43.0,T
2023_masters,2023-04-09,Augusta National Golf Club,player_mito_pereira,Mito Pereira,T43,1,0,43.0,T
2023_masters,2023-04-09,Augusta National Golf Club,player_sepp_straka,Sepp Straka,T46,1,0,46.0,T
2023_masters,2023-04-09,Augusta National Golf Club,player_seamus_power,Seamus Power,T46,1,0,46.0,T
2023_masters,2023-04-09,Augusta National Golf Club,player_thomas_pieters,Thomas Pieters,T48,1,0,48.0,T
2023_masters,2023-04-09,Augusta National Golf Club,player_dustin_johnson,Dustin Johnson,T48,1,0,48.0,T
2023_masters,2023-04-09,Augusta National Golf Club,player_charl_schwartzel,Charl Schwartzel,T50,1,0,50.0,T
2023_masters,2023-04-09,Augusta National Golf Club,player_fred_couples,Fred Couples,T50,1,0,50.0,T
2023_masters,2023-04-09,Augusta National Golf Club,player_billy_horschel,Billy Horschel,52,1,0,52.0,FIN
2023_masters,2023-04-09,Augusta National Golf Club,player_keith_mitchell,Keith Mitchell,53,1,0,53.0,FIN
2023_masters,2023-04-09,Augusta National Golf Club,player_bryson_dechambeau,Bryson DeChambeau,CUT,0,0,,CUT
2023_masters,2023-04-09,Augusta National Golf Club,player_francesco_molinari,Francesco Molinari,CUT,0,0,,CUT
2023_masters,2023-04-09,Augusta National Golf Club,player_tom_hoge,Tom Hoge,CUT,0,0,,CUT
2023_masters,2023-04-09,Augusta National Golf Club,player_mike_weir,Mike Weir,CUT,0,0,,CUT
2023_masters,2023-04-09,Augusta National Golf Club,player_justin_thomas,Justin Thomas,CUT,0,0,,CUT
2023_masters,2023-04-09,Augusta National Golf Club,player_ben_carr,Ben Carr,CUT,0,0,,CUT
2023_masters,2023-04-09,Augusta National Golf Club,player_bernhard_langer,Bernhard Langer,CUT,0,0,,CUT
2023_masters,2023-04-09,Augusta National Golf Club,player_rory_mcilroy,Rory McIlroy,CUT,0,0,,CUT
2023_masters,2023-04-09,Augusta National Golf Club,player_kevin_kisner,Kevin Kisner,CUT,0,0,,CUT
2023_masters,2023-04-09,Augusta National Golf Club,player_adrian_meronk,Adrian Meronk,CUT,0,0,,CUT
2023_masters,2023-04-09,Augusta National Golf Club,player_cameron_champ,Cameron Champ,CUT,0,0,,CUT
2023_masters,2023-04-09,Augusta National Golf Club,player_danny_willett,Danny Willett,CUT,0,0,,CUT
2023_masters,2023-04-09,Augusta National Golf Club,player_vijay_singh,Vijay Singh,CUT,0,0,,CUT
2023_masters,2023-04-09,Augusta National Golf Club,player_min_woo_lee,Min Woo Lee,CUT,0,0,,CUT
2023_masters,2023-04-09,Augusta National Golf Club,player_kazuki_higa,Kazuki Higa,CUT,0,0,,CUT
2023_masters,2023-04-09,Augusta National Golf Club,player_aldrich_potgieter,Aldrich Potgieter,CUT,0,0,,CUT
2023_masters,2023-04-09,Augusta National Golf Club,player_brian_harman,Brian Harman,CUT,0,0,,CUT
2023_masters,2023-04-09,Augusta National Golf Club,player_matthew_mcclean,Matthew McClean,CUT,0,0,,CUT
2023_masters,2023-04-09,Augusta National Golf Club,player_sergio_garcia,Sergio Garcia,CUT,0,0,,CUT
2023_masters,2023-04-09,Augusta National Golf Club,player_mateo_fernandez_de_oliveira,Mateo Fernandez de Oliveira,CUT,0,0,,CUT
2023_masters,2023-04-09,Augusta National Golf Club,player_corey_conners,Corey Conners,CUT,0,0,,CUT
2023_masters,2023-04-09,Augusta National Golf Club,player_jason_kokrak,Jason Kokrak,CUT,0,0,,CUT
2023_masters,2023-04-09,Augusta National Golf Club,player_harrison_crowe,Harrison Crowe,CUT,0,0,,CUT
2023_masters,2023-04-09,Augusta National Golf Club,player_kurt_kitayama,Kurt Kitayama,CUT,0,0,,CUT
2023_masters,2023-04-09,Augusta National Golf Club,player_gordon_sargent,Gordon Sargent,CUT,0,0,,CUT
2023_masters,2023-04-09,Augusta National Golf Club,player_bubba_watson,Bubba Watson,CUT,0,0,,CUT
2023_masters,2023-04-09,Augusta National Golf Club,player_jose_maria_olazabal,Jose Maria Olazabal,CUT,0,0,,CUT
2023_masters,2023-04-09,Augusta National Golf Club,player_adam_svensson,Adam Svensson,CUT,0,0,,CUT
2023_masters,2023-04-09,Augusta National Golf Club,player_larry_mize,Larry Mize,CUT,0,0,,CUT
2023_masters,2023-04-09,Augusta National Golf Club,player_sandy_lyle,Sandy Lyle,CUT,0,0,,CUT
2023_masters,2023-04-09,Augusta National Golf Club,player_tiger_woods,Tiger Woods,WD,0,0,,WD
2023_masters,2023-04-09,Augusta National Golf Club,player_kevin_na,Kevin Na,WD,0,0,,WD
2023_masters,2023-04-09,Augusta National Golf Club,player_louis_oosthuizen,Louis Oosthuizen,WD,0,0,,WD
2023_rbc_heritage,2023-04-16,Harbour Town Golf Links,player_matt_fitzpatrick,Matt Fitzpatrick,1,1,1,1.0,FIN
2023_rbc_heritage,2023-04-16,Harbour Town Golf Links,player_jordan_spieth,Jordan Spieth,2,1,0,2.0,FIN
2023_rbc_heritage,2023-04-16,Harbour Town Golf Links,player_patrick_cantlay,Patrick Cantlay,3,1,0,3.0,FIN
2023_rbc_heritage,2023-04-16,Harbour Town Golf Links,player_xander_schauffele,Xander Schauffele,4,1,0,4.0,FIN
2023_rbc_heritage,2023-04-16,Harbour Town Golf Links,player_sahith_theegala,Sahith Theegala,T5,1,0,5.0,T
2023_rbc_heritage,2023-04-16,Harbour Town Golf Links,player_hayden_buckley,Hayden Buckley,T5,1,0,5.0,T
2023_rbc_heritage,2023-04-16,Harbour Town Golf Links,player_brian_harman,Brian Harman,T7,1,0,7.0,T
2023_rbc_heritage,2023-04-16,Harbour Town Golf Links,player_sungjae_im,Sungjae Im,T7,1,0,7.0,T
2023_rbc_heritage,2023-04-16,Harbour Town Golf Links,player_emiliano_grillo,Emiliano Grillo,T7,1,0,7.0,T
2023_rbc_heritage,2023-04-16,Harbour Town Golf Links,player_cam_davis,Cam Davis,T7,1,0,7.0,T
2023_rbc_heritage,2023-04-16,Harbour Town Golf Links,player_scottie_scheffler,Scottie Scheffler,T11,1,0,11.0,T
2023_rbc_heritage,2023-04-16,Harbour Town Golf Links,player_chez_reavie,Chez Reavie,T11,1,0,11.0,T
2023_rbc_heritage,2023-04-16,Harbour Town Golf Links,player_taylor_moore,Taylor Moore,T11,1,0,11.0,T
2023_rbc_heritage,2023-04-16,Harbour Town Golf Links,player_mark_hubbard,Mark Hubbard,T11,1,0,11.0,T
2023_rbc_heritage,2023-04-16,Harbour Town Golf Links,player_sam_burns,Sam Burns,T15,1,0,15.0,T
2023_rbc_heritage,2023-04-16,Harbour Town Golf Links,player_jon_rahm,Jon Rahm,T15,1,0,15.0,T
2023_rbc_heritage,2023-04-16,Harbour Town Golf Links,player_rickie_fowler,Rickie Fowler,T15,1,0,15.0,T
2023_rbc_heritage,2023-04-16,Harbour Town Golf Links,player_tommy_fleetwood,Tommy Fleetwood,T15,1,0,15.0,T
2023_rbc_heritage,2023-04-16,Harbour Town Golf Links,player_christiaan_bezuidenhout,Christiaan Bezuidenhout,T19,1,0,19.0,T
2023_rbc_heritage,2023-04-16,Harbour Town Golf Links,player_tyrrell_hatton,Tyrrell Hatton,T19,1,0,19.0,T
2023_rbc_heritage,2023-04-16,Harbour Town Golf Links,player_carson_young,Carson Young,T19,1,0,19.0,T
2023_rbc_heritage,2023-04-16,Harbour Town Golf Links,player_patrick_rodgers,Patrick Rodgers,T19,1,0,19.0,T
2023_rbc_heritage,2023-04-16,Harbour Town Golf Links,player_russell_henley,Russell Henley,T19,1,0,19.0,T
2023_rbc_heritage,2023-04-16,Harbour Town Golf Links,player_matt_kuchar,Matt Kuchar,T19,1,0,19.0,T
2023_rbc_heritage,2023-04-16,Harbour Town Golf Links,player_justin_thomas,Justin Thomas,T25,1,0,25.0,T
2023_rbc_heritage,2023-04-16,Harbour Town Golf Links,player_denny_mccarthy,Denny McCarthy,T25,1,0,25.0,T
2023_rbc_heritage,2023-04-16,Harbour Town Golf Links,player_justin_rose,Justin Rose,T25,1,0,25.0,T
2023_rbc_heritage,2023-04-16,Harbour Town Golf Links,player_jimmy_walker,Jimmy Walker,T25,1,0,25.0,T
2023_rbc_heritage,2023-04-16,Harbour Town Golf Links,player_wyndham_clark,Wyndham Clark,T29,1,0,29.0,T
2023_rbc_heritage,2023-04-16,Harbour Town Golf Links,player_michael_thompson,Michael Thompson,T29,1,0,29.0,T
2023_rbc_heritage,2023-04-16,Harbour Town Golf Links,player_beau_hossler,Beau Hossler,T31,1,0,31.0,T
2023_rbc_heritage,2023-04-16,Harbour Town Golf Links,player_adam_schenk,Adam Schenk,T31,1,0,31.0,T
2023_rbc_heritage,2023-04-16,Harbour Town Golf Links,player_tony_finau,Tony Finau,T31,1,0,31.0,T
2023_rbc_heritage,2023-04-16,Harbour Town Golf Links,player_nate_lashley,Nate Lashley,T31,1,0,31.0,T
2023_rbc_heritage,2023-04-16,Harbour Town Golf Links,player_ben_griffin,Ben Griffin,T31,1,0,31.0,T
2023_rbc_heritage,2023-04-16,Harbour Town Golf Links,player_gary_woodland,Gary Woodland,T31,1,0,31.0,T
2023_rbc_heritage,2023-04-16,Harbour Town Golf Links,player_collin_morikawa,Collin Morikawa,T31,1,0,31.0,T
2023_rbc_heritage,2023-04-16,Harbour Town Golf Links,player_adam_scott,Adam Scott,T31,1,0,31.0,T
2023_rbc_heritage,2023-04-16,Harbour Town Golf Links,player_corey_conners,Corey Conners,T31,1,0,31.0,T
2023_rbc_heritage,2023-04-16,Harbour Town Golf Links,player_patton_kizzire,Patton Kizzire,T31,1,0,31.0,T
2023_rbc_heritage,2023-04-16,Harbour Town Golf Links,player_james_hahn,James Hahn,T41,1,0,41.0,T
2023_rbc_heritage,2023-04-16,Harbour Town Golf Links,player_k_h_lee,K.H. Lee,T41,1,0,41.0,T
2023_rbc_heritage,2023-04-16,Harbour Town Golf Links,player_ben_martin,Ben Martin,T41,1,0,41.0,T
2023_rbc_heritage,2023-04-16,Harbour Town Golf Links,player_adam_svensson,Adam Svensson,T41,1,0,41.0,T
2023_rbc_heritage,2023-04-16,Harbour Town Golf Links,player_nick_taylor,Nick Taylor,T41,1,0,41.0,T
2023_rbc_heritage,2023-04-16,Harbour Town Golf Links,player_chris_kirk,Chris Kirk,T41,1,0,41.0,T
2023_rbc_heritage,2023-04-16,Harbour Town Golf Links,player_lee_hodges,Lee Hodges,T41,1,0,41.0,T
2023_rbc_heritage,2023-04-16,Harbour Town Golf Links,player_garrick_higgo,Garrick Higgo,T48,1,0,48.0,T
2023_rbc_heritage,2023-04-16,Harbour Town Golf Links,player_aaron_rai,Aaron Rai,T48,1,0,48.0,T
2023_rbc_heritage,2023-04-16,Harbour Town Golf Links,player_keegan_bradley,Keegan Bradley,T48,1,0,48.0,T
2023_rbc_heritage,2023-04-16,Harbour Town Golf Links,player_kevin_streelman,Kevin Streelman,T51,1,0,51.0,T
2023_rbc_heritage,2023-04-16,Harbour Town Golf Links,player_cameron_young,Cameron Young,T51,1,0,51.0,T
2023_rbc_heritage,2023-04-16,Harbour Town Golf Links,player_brendon_todd,Brendon Todd,T51,1,0,51.0,T
2023_rbc_heritage,2023-04-16,Harbour Town Golf Links,player_zach_johnson,Zach Johnson,T54,1,0,54.0,T
2023_rbc_heritage,2023-04-16,Harbour Town Golf Links,player_doug_ghim,Doug Ghim,T54,1,0,54.0,T
2023_rbc_heritage,2023-04-16,Harbour Town Golf Links,player_danny_willett,Danny Willett,T56,1,0,56.0,T
2023_rbc_heritage,2023-04-16,Harbour Town Golf Links,player_ernie_els,Ernie Els,T56,1,0,56.0,T
2023_rbc_heritage,2023-04-16,Harbour Town Golf Links,player_scott_stallings,Scott Stallings,T56,1,0,56.0,T
2023_rbc_heritage,2023-04-16,Harbour Town Golf Links,player_matt_nesmith,Matt NeSmith,T59,1,0,59.0,T
2023_rbc_heritage,2023-04-16,Harbour Town Golf Links,player_viktor_hovland,Viktor Hovland,T59,1,0,59.0,T
2023_rbc_heritage,2023-04-16,Harbour Town Golf Links,player_andrew_putnam,Andrew Putnam,T59,1,0,59.0,T
2023_rbc_heritage,2023-04-16,Harbour Town Golf Links,player_adam_long,Adam Long,T59,1,0,59.0,T
2023_rbc_heritage,2023-04-16,Harbour Town Golf Links,player_harris_english,Harris English,T63,1,0,63.0,T
2023_rbc_heritage,2023-04-16,Harbour Town Golf Links,player_max_mcgreevy,Max McGreevy,T63,1,0,63.0,T
2023_rbc_heritage,2023-04-16,Harbour Town Golf Links,player_lucas_herbert,Lucas Herbert,T63,1,0,63.0,T
2023_rbc_heritage,2023-04-16,Harbour Town Golf Links,player_davis_thompson,Davis Thompson,T63,1,0,63.0,T
2023_rbc_heritage,2023-04-16,Harbour Town Golf Links,player_luke_donald,Luke Donald,T67,1,0,67.0,T
2023_rbc_heritage,2023-04-16,Harbour Town Golf Links,player_jim_herman,Jim Herman,T67,1,0,67.0,T
2023_rbc_heritage,2023-04-16,Harbour Town Golf Links,player_shane_lowry,Shane Lowry,T67,1,0,67.0,T
2023_rbc_heritage,2023-04-16,Harbour Town Golf Links,player_austin_smotherman,Austin Smotherman,T67,1,0,67.0,T
2023_rbc_heritage,2023-04-16,Harbour Town Golf Links,player_justin_lower,Justin Lower,71,1,0,71.0,FIN
2023_rbc_heritage,2023-04-16,Harbour Town Golf Links,player_kramer_hickok,Kramer Hickok,72,1,0,72.0,FIN
2023_rbc_heritage,2023-04-16,Harbour Town Golf Links,player_justin_suh,Justin Suh,73,1,0,73.0,FIN
